year,month,day,row_plant,variety,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
2015,4,24,42.7,Early_Muscat,1,13:13:58,17.5,8.39,0.0191,-319,0.36,1.88,6,1,2.84,25.19,26.55,25.01,399.87,389.63,15.478,15.903,48.73,50.07,500.1,1770,1920,101.2,0.243,-1.44,0.3,111115
2015,4,24,42.7,Early_Muscat,2,13:14:09,28,8.3,0.0312,-44.8,0.587,1.87,6,1,2.84,25.17,26.67,25.01,399.91,389.67,15.479,16.171,48.8,50.98,500.2,1799,602,101.2,0.243,-1.44,0.7,111115
2015,4,24,42.7,Early_Muscat,3,13:14:19,38.5,8.17,0.0365,21.5,0.681,1.87,6,1,2.84,25.16,26.69,25.02,399.84,389.72,15.478,16.282,48.82,51.35,500.3,1799,1857,101.2,0.243,-1.44,1,111115
2015,4,24,42.7,Early_Muscat,4,13:14:29,49,8.16,0.0386,41.7,0.718,1.86,6,1,2.84,25.15,26.68,25.02,399.96,389.84,15.481,16.328,48.85,51.52,500.1,1801,1920,101.2,0.243,-1.44,1,111115
2015,4,24,42.7,Early_Muscat,5,13:14:40,59,7.92,0.0394,57.8,0.728,1.85,6,1,2.84,25.14,26.63,25.01,399.82,389.98,15.472,16.33,48.87,51.58,500.2,1805,1916,101.2,0.243,-1.44,1,111115
2015,4,24,42.7,Early_Muscat,6,13:14:50,69,7.88,0.0409,70.9,0.75,1.84,6,1,2.84,25.12,26.59,25.01,399.77,389.97,15.46,16.346,48.88,51.68,500.1,1799,1864,101.2,0.243,-1.44,1,111115
2015,4,24,40.10,Ruby_Cabernet,1,13:09:46,21.5,12.7,0.0865,137,1.52,1.78,6,1,2.84,25.46,26.87,25.02,400.47,384.58,15.686,17.475,48.6,54.14,500.2,1761,1845,101.2,0.243,-1.44,0.3,111115
2015,4,24,40.10,Ruby_Cabernet,2,13:09:56,32,12.4,0.0976,167,1.72,1.79,6,1,2.84,25.46,27.02,25.02,400.46,384.77,15.666,17.688,48.53,54.79,500.2,1798,1842,101.2,0.243,-1.44,0.3,111115
2015,4,24,40.10,Ruby_Cabernet,3,13:10:07,42.5,12.4,0.103,178,1.8,1.79,6,1,2.84,25.47,27.05,25.02,400.49,384.81,15.642,17.765,48.44,55.01,500.1,1800,1844,101.2,0.243,-1.44,1,111115
2015,4,24,40.10,Ruby_Cabernet,4,13:10:17,53,12.4,0.107,185,1.86,1.79,6,1,2.84,25.46,27.05,25.02,400.48,384.78,15.623,17.816,48.39,55.18,500.1,1799,1842,101.2,0.243,-1.44,1,111115
2015,4,24,40.10,Ruby_Cabernet,5,13:10:28,63.5,12.4,0.107,185,1.87,1.79,6,1,2.84,25.45,27.04,25.01,400.62,384.84,15.607,17.812,48.38,55.21,500.2,1799,1842,101.2,0.243,-1.44,1,111115
2015,4,24,40.10,Ruby_Cabernet,6,13:10:38,74,12.4,0.107,186,1.87,1.78,6,1,2.84,25.45,27.03,25.02,400.38,384.67,15.595,17.8,48.36,55.19,500.2,1799,1842,101.2,0.243,-1.44,1,111115
2015,4,24,44.1,Ruby_Seedless,1,13:17:28,19.5,15.4,0.15,202,2.16,1.49,6,1,2.84,25.12,25.76,25.02,399.88,380.4,15.572,18.117,49.24,57.28,500.2,1800,1917,101.2,0.243,-1.44,0,111115
2015,4,24,44.1,Ruby_Seedless,2,13:17:38,29.5,15.6,0.173,222,2.43,1.47,6,1,2.84,25.12,25.79,25.02,400.06,380.29,15.541,18.401,49.13,58.17,500.2,1799,1938,101.2,0.243,-1.44,0.3,111115
2015,4,24,44.1,Ruby_Seedless,3,13:17:49,39.5,15.6,0.183,229,2.56,1.46,6,1,2.84,25.12,25.83,25.02,400.06,380.16,15.514,18.524,49.03,58.55,500.2,1799,1909,101.2,0.243,-1.44,0.7,111115
2015,4,24,44.1,Ruby_Seedless,4,13:17:59,50,15.5,0.19,234,2.63,1.46,6,1,2.84,25.12,25.82,25.02,399.99,380.16,15.489,18.583,48.96,58.74,500.2,1800,1929,101.2,0.243,-1.44,1,111115
2015,4,24,44.1,Ruby_Seedless,5,13:18:09,60.5,15.3,0.194,239,2.68,1.45,6,1,2.84,25.11,25.8,25.02,399.88,380.25,15.448,18.597,48.86,58.82,500.2,1800,1833,101.2,0.243,-1.44,1,111115
2015,4,24,44.1,Ruby_Seedless,6,13:18:20,71,15.4,0.196,240,2.71,1.46,6,1,2.84,25.11,25.83,25.02,399.89,380.19,15.405,18.594,48.72,58.81,500.2,1801,1886,101.2,0.243,-1.44,1,111115
2015,4,24,39.3,Calzin,1,13:05:57,19,15.2,0.171,223,2.63,1.6,6,1,2.84,25.6,26.8,25.02,399.74,380.34,16.01,19.105,49.2,58.71,500.2,1773,2012,101.2,0.243,-1.44,0.3,111115
2015,4,24,39.3,Calzin,2,13:06:07,29.5,15.9,0.196,234,2.97,1.6,6,1,2.84,25.6,26.96,25.01,399.73,379.35,15.994,19.487,49.15,59.89,500.2,1798,2003,101.2,0.243,-1.44,0.3,111115
2015,4,24,39.3,Calzin,3,13:06:17,39.5,15.9,0.208,241,3.13,1.59,6,1,2.84,25.6,27,25.02,399.8,379.28,15.983,19.659,49.12,60.42,500.2,1800,2003,101.2,0.243,-1.44,0.3,111115
2015,4,24,39.3,Calzin,4,13:06:27,49.5,16,0.214,244,3.2,1.58,6,1,2.84,25.6,27.01,25.02,399.7,379.02,15.979,19.744,49.09,60.66,500.1,1799,1994,101.2,0.243,-1.44,0.7,111115
2015,4,24,39.3,Calzin,5,13:06:38,59.5,16,0.218,246,3.25,1.58,6,1,2.84,25.6,27.02,25.01,399.73,379.05,15.96,19.783,49.03,60.78,500.2,1800,1993,101.2,0.243,-1.44,1,111115
2015,4,24,39.3,Calzin,6,13:06:48,69.5,15.9,0.219,248,3.27,1.58,6,1,2.84,25.6,27.04,25.02,399.73,379.23,15.943,19.784,48.98,60.78,500.1,1800,2005,101.2,0.243,-1.44,0.7,111115
2015,4,24,39.3,Calzin,7,13:06:58,80,15.9,0.219,247,3.28,1.59,6,1,2.84,25.6,27.04,25.02,399.78,379.2,15.926,19.78,48.93,60.77,500.2,1800,2005,101.2,0.243,-1.44,1,111115
2015,4,24,34.7,Palomino,1,13:02:40,15,12.2,0.0685,86.2,1.2,1.77,6,1,2.84,25.44,26.88,25.02,400.24,385,16.173,17.591,50.17,54.56,500.2,1799,2030,101.3,0.243,-1.44,0.7,111115
2015,4,24,34.7,Palomino,2,13:02:50,25,12.3,0.0921,158,1.58,1.74,6,1,2.84,25.46,26.95,25.02,400.32,384.88,16.181,18.038,50.15,55.9,500.1,1799,2032,101.3,0.243,-1.44,0.7,111115
2015,4,24,34.7,Palomino,3,13:03:00,35,12.3,0.105,184,1.77,1.73,6,1,2.84,25.48,27.01,25.03,400.43,384.91,16.16,18.249,50.02,56.48,500.3,1799,2021,101.3,0.243,-1.44,0.7,111115
2015,4,24,34.7,Palomino,4,13:03:11,45.5,12.3,0.111,194,1.88,1.73,6,1,2.84,25.49,27.06,25.02,400.35,384.72,16.16,18.375,49.97,56.81,500.2,1799,2036,101.3,0.243,-1.44,1,111115
2015,4,24,34.7,Palomino,5,13:03:21,56,12.3,0.115,199,1.94,1.73,6,1,2.84,25.51,27.11,25.02,400.25,384.6,16.172,18.458,49.96,57.01,500.2,1799,2038,101.3,0.243,-1.44,0.7,111115
2015,4,24,34.7,Palomino,6,13:03:32,66,12.3,0.119,205,2,1.74,6,1,2.84,25.53,27.15,25.02,400.35,384.73,16.154,18.514,49.85,57.13,500.2,1799,2021,101.3,0.243,-1.44,1,111115
2015,4,24,34.5,Morrastel,1,12:59:09,18.5,15.2,0.154,208,2.27,1.53,6,1,2.84,25.29,26.29,25.01,400.24,380.92,16.118,18.79,50.46,58.83,500.1,1774,1905,101.3,0.347,-1.44,0.3,111115
2015,4,24,34.5,Morrastel,2,12:59:19,29,15.4,0.174,224,2.53,1.52,6,1,2.84,25.28,26.4,25.02,400.28,380.61,16.117,19.09,50.49,59.8,500.2,1798,1920,101.3,0.347,-1.44,0.7,111115
2015,4,24,34.5,Morrastel,3,12:59:29,39.5,15.6,0.184,229,2.66,1.52,6,1,2.84,25.28,26.45,25.02,400.28,380.3,16.089,19.219,50.4,60.2,500.2,1799,1913,101.3,0.347,-1.44,1,111115
2015,4,24,34.5,Morrastel,4,12:59:40,50,15.8,0.185,229,2.68,1.52,6,1,2.84,25.28,26.46,25.02,400.34,380.17,16.092,19.245,50.39,60.27,500.1,1799,1914,101.3,0.347,-1.44,0.7,111115
2015,4,24,34.5,Morrastel,5,12:59:50,60,15.9,0.187,229,2.71,1.52,6,1,2.84,25.29,26.47,25.02,400.42,380.14,16.056,19.247,50.27,60.26,500.1,1798,1918,101.3,0.347,-1.44,1,111115
2015,4,24,34.5,Morrastel,6,13:00:15,86,15.3,0.182,231,2.69,1.55,6,1,2.84,25.32,26.55,25.03,400.19,380.57,15.994,19.157,49.97,59.85,500.2,1797,1905,101.3,0.243,-1.44,1,111115
2015,4,24,34.5,Morrastel,7,13:00:26,96.5,15.4,0.181,229,2.68,1.55,6,1,2.84,25.33,26.56,25.02,400.29,380.61,15.955,19.105,49.83,59.67,500.1,1801,1917,101.3,0.243,-1.44,1,111115
2015,4,24,26.5,Sangiovese,1,12:55:43,18.5,16,0.129,167,2,1.59,6,1,2.84,25.28,26.37,25.02,400.22,380.13,15.96,18.309,49.99,57.35,500.2,1773,1965,101.3,0.347,-1.44,0.3,111115
2015,4,24,26.5,Sangiovese,2,12:55:53,29,16.1,0.14,181,2.17,1.6,6,1,2.84,25.3,26.51,25.02,400.43,380.11,15.968,18.526,49.97,57.97,500.2,1798,1972,101.3,0.347,-1.44,0.7,111115
2015,4,24,26.5,Sangiovese,3,12:56:04,39.5,16.3,0.149,190,2.29,1.6,6,1,2.84,25.31,26.56,25.02,400.53,379.95,15.961,18.658,49.91,58.35,500.2,1799,1967,101.3,0.347,-1.44,1,111115
2015,4,24,26.5,Sangiovese,4,12:56:14,50,16.2,0.153,195,2.34,1.6,6,1,2.84,25.31,26.57,25.02,400.43,379.94,15.961,18.718,49.89,58.5,500.2,1799,1956,101.3,0.347,-1.44,1,111115
2015,4,24,26.5,Sangiovese,5,12:56:25,60,15.9,0.157,202,2.4,1.59,6,1,2.84,25.32,26.58,25.02,400.29,380.09,15.951,18.773,49.84,58.66,500.2,1799,1943,101.3,0.347,-1.44,1,111115
2015,4,24,26.5,Sangiovese,6,12:56:35,71,16,0.157,202,2.41,1.6,6,1,2.84,25.34,26.63,25.03,400.47,380.19,15.958,18.8,49.81,58.69,500.1,1798,1957,101.3,0.347,-1.44,1,111115
2015,4,24,25.10,Nebbiolo,1,12:52:15,18.5,9.68,0.0454,35.8,0.801,1.77,6,1,2.84,25.3,26.57,25.02,399.96,387.97,16.056,17,50.23,53.18,500.2,1753,1989,101.3,0.347,-1.44,0,111115
2015,4,24,25.10,Nebbiolo,2,12:52:25,29,10.7,0.0749,145,1.3,1.76,6,1,2.84,25.31,26.8,25.02,400.04,386.6,16.044,17.576,50.15,54.94,500.2,1798,1997,101.3,0.347,-1.44,0.3,111115
2015,4,24,25.10,Nebbiolo,3,12:52:36,39.5,10.9,0.0907,180,1.55,1.74,6,1,2.84,25.32,26.86,25.02,399.76,385.96,16.018,17.849,50.05,55.77,500.1,1799,1995,101.3,0.347,-1.44,0.3,111115
2015,4,24,25.10,Nebbiolo,4,12:52:46,50,11,0.0984,194,1.67,1.73,6,1,2.84,25.32,26.86,25.02,399.98,386,16.002,17.968,49.99,56.13,500.2,1798,1991,101.3,0.347,-1.44,1,111115
2015,4,24,25.10,Nebbiolo,5,12:52:57,60,11,0.102,201,1.74,1.73,6,1,2.84,25.32,26.9,25.02,400.07,386.06,15.993,18.039,49.96,56.35,500.2,1800,1974,101.3,0.347,-1.44,1,111115
2015,4,24,25.10,Nebbiolo,6,12:53:05,69,10.8,0.105,208,1.78,1.73,6,1,2.84,25.33,26.92,25.02,399.91,386.11,15.981,18.081,49.9,56.45,500.2,1801,1998,101.3,0.347,-1.44,1,111115
2015,4,24,25.10,Nebbiolo,7,12:53:19,83,11.1,0.107,207,1.82,1.74,6,1,2.84,25.35,26.96,25.02,399.94,385.79,15.966,18.114,49.8,56.5,500.2,1801,1991,101.3,0.347,-1.44,1,111115
2015,4,24,24.9,Dolcetto,1,12:46:44,17.5,14.2,0.0964,133,1.56,1.65,6,1,2.84,25.28,26.52,25.01,400.1,382.37,16.245,18.081,50.87,56.61,500.2,1750,1880,101.3,0.347,-1.44,0.3,111115
2015,4,24,24.9,Dolcetto,2,12:46:54,28,14.2,0.118,176,1.89,1.64,6,1,2.84,25.28,26.66,25.02,400.05,382.14,16.248,18.468,50.89,57.85,500.2,1798,1888,101.3,0.347,-1.44,0.3,111115
2015,4,24,24.9,Dolcetto,3,12:47:05,38.5,14.4,0.129,189,2.03,1.63,6,1,2.84,25.27,26.7,25.02,400.07,381.89,16.24,18.634,50.89,58.39,500.1,1800,1889,101.3,0.347,-1.44,0.7,111115
2015,4,24,24.9,Dolcetto,4,12:47:15,49,14.5,0.134,194,2.11,1.62,6,1,2.84,25.26,26.71,25.02,400.21,381.84,16.231,18.713,50.88,58.66,500.2,1800,1888,101.3,0.347,-1.44,1,111115
2015,4,24,24.9,Dolcetto,5,12:47:26,59.5,14.3,0.138,202,2.17,1.62,6,1,2.84,25.27,26.73,25.02,400.13,382.03,16.221,18.774,50.82,58.83,500.2,1799,1911,101.3,0.347,-1.44,1,111115
2015,4,24,24.9,Dolcetto,6,12:47:36,70,14.3,0.139,203,2.18,1.62,6,1,2.84,25.28,26.74,25.02,400.19,382,16.225,18.797,50.83,58.88,500.1,1799,1903,101.3,0.347,-1.44,1,111115
2015,4,24,24.9,Dolcetto,7,12:47:47,80.5,14.2,0.139,204,2.18,1.62,6,1,2.84,25.27,26.74,25.02,400.12,382.07,16.216,18.788,50.81,58.87,500.2,1800,1911,101.3,0.347,-1.44,1,111115
2015,4,24,24.9,Dolcetto,8,12:47:57,91,14.2,0.141,206,2.21,1.62,6,1,2.84,25.28,26.75,25.02,400.09,382.02,16.21,18.81,50.77,58.92,500.2,1802,1908,101.3,0.347,-1.44,1,111115
2015,4,24,23.7,Szagos_feher,1,12:42:51,16.5,14.7,0.143,202,2.17,1.58,6,1,2.84,25.32,26.47,25.02,400.07,381.48,16.128,18.686,50.39,58.38,500.2,1799,1958,101.3,0.123,-1.39,0.3,111115
2015,4,24,23.7,Szagos_feher,2,12:43:01,26.5,14.6,0.162,222,2.43,1.56,6,1,2.84,25.33,26.54,25.02,400.13,381.45,16.158,19.014,50.45,59.37,500.2,1799,1973,101.3,0.123,-1.39,0.7,111115
2015,4,24,23.7,Szagos_feher,3,12:43:23,48,14.3,0.172,235,2.55,1.55,6,1,2.84,25.34,26.57,25.02,400.03,381.72,16.165,19.171,50.45,59.83,500.2,1798,1995,101.3,0.347,-1.44,1,111115
2015,4,24,23.7,Szagos_feher,4,12:43:33,58,14.4,0.174,235,2.57,1.55,6,1,2.84,25.33,26.57,25.02,399.98,381.59,16.171,19.191,50.49,59.92,500.3,1800,1983,101.3,0.347,-1.44,1,111115
2015,4,24,23.7,Szagos_feher,5,12:43:43,68.5,14.2,0.173,236,2.57,1.55,6,1,2.84,25.32,26.57,25.02,399.98,381.76,16.18,19.198,50.56,59.99,500.2,1801,1984,101.3,0.347,-1.44,1,111115
2015,4,24,23.7,Szagos_feher,6,12:43:54,79,14.4,0.172,233,2.55,1.55,6,1,2.84,25.31,26.57,25.02,400.06,381.58,16.192,19.195,50.63,60.02,500.3,1801,1985,101.3,0.347,-1.44,0.7,111115
2015,4,24,22.7,Furmint,1,12:39:23,16,13.8,0.131,200,1.94,1.53,6,1,2.84,25.22,26.11,25.02,400.12,382.64,16.135,18.421,50.72,57.91,500.3,1774,1766,101.3,0.123,-1.39,0.3,111115
2015,4,24,22.7,Furmint,2,12:39:34,26.5,14,0.156,224,2.29,1.52,6,1,2.84,25.21,26.27,25.02,399.96,382.08,16.121,18.811,50.69,59.14,500.2,1798,1754,101.3,0.123,-1.39,0.3,111115
2015,4,24,22.7,Furmint,3,12:39:44,36.5,13.9,0.171,238,2.47,1.51,6,1,2.84,25.22,26.31,25.02,400.01,382.24,16.125,19.033,50.68,59.82,500.2,1800,1734,101.3,0.123,-1.39,0.7,111115
2015,4,24,22.7,Furmint,4,12:39:54,47,14.1,0.178,242,2.56,1.5,6,1,2.84,25.23,26.34,25.02,400.14,382.09,16.119,19.134,50.62,60.09,500.1,1799,1714,101.3,0.123,-1.39,1,111115
2015,4,24,22.7,Furmint,5,12:40:05,57.5,14,0.182,245,2.61,1.51,6,1,2.84,25.24,26.37,25.02,400.05,382.07,16.118,19.186,50.59,60.22,500.2,1799,1764,101.3,0.123,-1.39,1,111115
2015,4,24,22.7,Furmint,6,12:40:15,68,14.2,0.186,245,2.66,1.5,6,1,2.84,25.24,26.36,25.02,400.17,381.9,16.114,19.24,50.57,60.38,500.2,1800,1753,101.3,0.123,-1.39,1,111115
2015,4,24,22.7,Furmint,7,12:40:26,78.5,14,0.189,249,2.69,1.5,6,1,2.84,25.25,26.4,25.02,400.02,382.02,16.119,19.288,50.57,60.51,500.2,1799,1766,101.3,0.123,-1.39,1,111115
2015,4,24,22.7,Furmint,8,12:40:36,89,14,0.189,250,2.71,1.5,6,1,2.84,25.26,26.41,25.02,400.09,382.12,16.117,19.301,50.52,60.51,500.2,1799,1752,101.3,0.123,-1.39,1,111115
2015,4,24,20.5,Gewurtztraminer,1,12:34:38,15.5,8.33,0.0636,168,1.09,1.73,6,1,2.84,25.2,26.63,25.02,400.07,389.56,16.253,17.537,51.14,55.18,500.1,1800,1782,101.3,0.123,-1.39,0.7,111115
2015,4,24,20.5,Gewurtztraminer,2,12:34:48,26,8.2,0.0672,183,1.15,1.72,6,1,2.84,25.2,26.63,25.02,400.03,389.66,16.252,17.601,51.13,55.37,500.2,1800,1804,101.3,0.123,-1.39,1,111115
2015,4,24,20.5,Gewurtztraminer,3,12:34:59,36.5,8.25,0.0682,184,1.16,1.72,6,1,2.84,25.2,26.64,25.02,400.03,389.6,16.264,17.632,51.16,55.47,500.2,1800,1798,101.3,0.123,-1.39,1,111115
2015,4,24,20.5,Gewurtztraminer,4,12:35:09,47,8.6,0.0704,182,1.2,1.72,6,1,2.84,25.21,26.65,25.02,400.11,389.23,16.268,17.677,51.16,55.59,500.2,1800,1799,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,1,12:29:00,28.5,11,0.155,259,2.31,1.55,6,1,2.84,25.15,26.34,25.02,400.04,385.76,15.956,18.676,50.35,58.94,500.2,1800,1779,101.3,0.123,-1.39,0.7,111115
2015,4,24,20.2,Valdepenas,2,12:29:10,38.5,11,0.157,261,2.34,1.55,6,1,2.84,25.14,26.34,25.02,400,385.75,15.956,18.711,50.38,59.08,500.2,1801,1783,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,3,12:29:20,48.5,10.9,0.158,261,2.34,1.55,6,1,2.84,25.14,26.34,25.02,400,385.8,15.963,18.721,50.42,59.13,500.2,1801,1781,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,4,12:29:31,59,11.1,0.159,261,2.36,1.54,6,1,2.84,25.14,26.34,25.02,400.16,385.82,15.978,18.752,50.45,59.21,500.2,1801,1783,101.3,0.123,-1.39,0.7,111115
2015,4,24,20.2,Valdepenas,5,12:29:42,69.5,11,0.158,261,2.35,1.55,6,1,2.84,25.15,26.36,25.02,399.99,385.67,15.975,18.746,50.43,59.18,500.1,1801,1783,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,6,12:29:52,80,11.2,0.158,259,2.35,1.55,6,1,2.84,25.15,26.36,25.02,400.19,385.64,15.988,18.758,50.47,59.21,500.2,1800,1652,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,7,12:30:02,90.5,11,0.156,259,2.34,1.55,6,1,2.84,25.15,26.39,25.02,400.13,385.79,15.998,18.749,50.48,59.16,500.2,1800,1698,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,8,12:30:13,101,11,0.155,259,2.34,1.57,6,1,2.84,25.17,26.45,25.03,400.07,385.75,16.002,18.758,50.44,59.12,500.1,1799,1791,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,9,12:30:23,111.5,11.3,0.155,256,2.32,1.56,6,1,2.84,25.17,26.4,25.02,400.13,385.53,15.996,18.732,50.43,59.05,500.2,1799,1792,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,10,12:30:33,121.5,11.1,0.153,257,2.3,1.56,6,1,2.84,25.15,26.38,25.01,400.19,385.87,16.006,18.708,50.52,59.05,500.2,1799,1790,101.3,0.123,-1.39,1,111115
2015,4,24,20.2,Valdepenas,11,12:30:44,132,11,0.151,256,2.26,1.56,6,1,2.84,25.14,26.36,25.02,400.04,385.86,16.011,18.674,50.58,58.99,500.2,1799,1791,101.3,0.123,-1.39,1,111115
2015,4,24,19.9,Syrah,1,12:24:51,18.5,11,0.0929,184,1.54,1.69,6,1,2.84,25.27,26.6,25.02,400.43,386.54,16.035,17.85,50.26,55.94,500.1,1799,1800,101.2,0.123,-1.39,0.3,111115
2015,4,24,19.9,Syrah,2,12:25:01,28.5,10.5,0.121,234,1.94,1.65,6,1,2.84,25.27,26.64,25.02,400.4,386.85,16.039,18.319,50.26,57.41,500.2,1800,1805,101.2,0.123,-1.39,0.3,111115
2015,4,24,19.9,Syrah,3,12:25:11,38.5,10.9,0.134,243,2.12,1.63,6,1,2.84,25.26,26.66,25.02,400.38,386.35,16.03,18.526,50.26,58.09,500.2,1801,1804,101.2,0.123,-1.39,0.3,111115
2015,4,24,19.9,Syrah,4,12:25:22,49,10.6,0.142,253,2.22,1.62,6,1,2.84,25.26,26.66,25.02,400.09,386.32,16.039,18.657,50.29,58.5,500.2,1801,1804,101.2,0.123,-1.39,1,111115
2015,4,24,19.9,Syrah,5,12:25:32,59,10.7,0.146,256,2.27,1.61,6,1,2.84,25.26,26.65,25.02,400.22,386.34,16.047,18.721,50.32,58.71,500.2,1800,1801,101.3,0.123,-1.39,1,111115
2015,4,24,18.7,Marsanne,1,12:21:29,19,14,0.101,147,1.65,1.67,6,1,2.84,25.32,26.64,25.02,399.75,382.21,16.202,18.144,50.62,56.69,500.2,1774,1812,101.2,0.287,-1.33,0.3,111115
2015,4,24,18.7,Marsanne,2,12:21:39,29,14.1,0.12,180,1.95,1.67,6,1,2.84,25.33,26.81,25.02,399.68,381.87,16.204,18.504,50.59,57.77,500.2,1799,1817,101.2,0.287,-1.33,0.3,111115
2015,4,24,18.7,Marsanne,3,12:21:49,39,14.2,0.132,195,2.12,1.66,6,1,2.84,25.34,26.88,25.02,399.77,381.82,16.17,18.671,50.45,58.26,500.1,1799,1809,101.2,0.287,-1.33,0.7,111115
2015,4,24,18.7,Marsanne,4,12:22:00,49.5,14.2,0.139,203,2.23,1.66,6,1,2.84,25.35,26.91,25.02,399.79,381.73,16.126,18.751,50.28,58.46,500.2,1798,1807,101.2,0.287,-1.33,1,111115
2015,4,24,18.7,Marsanne,5,12:22:10,59.5,13.8,0.141,211,2.27,1.66,6,1,2.84,25.36,26.93,25.02,399.69,382.04,16.091,18.769,50.14,58.48,500.1,1799,1825,101.2,0.287,-1.33,0.7,111115
2015,4,24,18.7,Marsanne,6,12:22:21,70.5,13.9,0.142,211,2.3,1.67,6,1,2.84,25.38,26.96,25.02,399.68,382.01,16.076,18.778,50.05,58.46,500.2,1799,1811,101.2,0.287,-1.33,1,111115
2015,4,24,18.7,Marsanne,7,12:22:40,89.5,13.7,0.14,211,2.26,1.67,6,1,2.84,25.39,26.97,25.02,399.71,382.25,16.101,18.761,50.1,58.37,500.2,1798,1811,101.2,0.123,-1.39,1,111115
2015,4,24,18.7,Marsanne,8,12:22:50,99.5,13.9,0.138,206,2.26,1.68,6,1,2.84,25.4,27.02,25.02,399.69,381.93,16.096,18.751,50.05,58.31,500.2,1800,1813,101.2,0.123,-1.39,1,111115
2015,4,24,18.5,Durif,1,12:17:53,17,13.6,0.151,224,2.28,1.57,6,1,2.84,25.36,26.41,25.02,399.72,382.37,15.994,18.682,49.86,58.24,500.2,1773,1627,101.2,0.287,-1.33,0.3,111115
2015,4,24,18.5,Durif,2,12:18:03,27.5,15.8,0.178,223,2.66,1.56,6,1,2.84,25.36,26.63,25.02,399.92,379.79,16.006,19.142,49.88,59.66,500.2,1798,1634,101.2,0.287,-1.33,0.3,111115
2015,4,24,18.5,Durif,3,12:18:14,38,15.9,0.193,232,2.85,1.55,6,1,2.84,25.37,26.68,25.03,400.06,379.63,16.016,19.367,49.89,60.33,500.2,1799,1640,101.2,0.287,-1.33,0.3,111115
2015,4,24,18.5,Durif,4,12:18:24,48,15.9,0.199,237,2.92,1.55,6,1,2.84,25.37,26.7,25.02,399.92,379.56,16.013,19.448,49.88,60.58,500.2,1798,1648,101.2,0.287,-1.33,1,111115
2015,4,24,18.5,Durif,5,12:18:34,58,15.9,0.204,239,2.97,1.54,6,1,2.84,25.35,26.68,25.02,399.91,379.52,16.014,19.504,49.93,60.81,500.2,1800,1646,101.2,0.287,-1.33,1,111115
2015,4,24,18.5,Durif,6,12:18:44,68.5,15.8,0.206,241,2.98,1.53,6,1,2.84,25.34,26.67,25.02,399.87,379.54,16.019,19.529,49.98,60.93,500.1,1800,1640,101.2,0.287,-1.33,1,111115
2015,4,24,17.9,Carignane,1,12:14:24,16.5,14.1,0.0979,137,1.61,1.68,6,1,2.84,25.22,26.58,25.02,399.93,382.22,16.045,17.94,50.41,56.37,500.2,1801,1555,101.2,0.287,-1.33,0,111115
2015,4,24,17.9,Carignane,2,12:14:34,26.5,14.1,0.117,175,1.89,1.66,6,1,2.84,25.24,26.66,25.02,399.94,382.16,16.024,18.253,50.29,57.28,500.2,1801,1573,101.2,0.287,-1.33,0.7,111115
2015,4,24,17.9,Carignane,3,12:14:44,36.5,14.3,0.126,186,2.03,1.65,6,1,2.84,25.27,26.72,25.03,400,381.93,16.043,18.43,50.28,57.76,500.1,1800,1564,101.2,0.287,-1.33,0.3,111115
2015,4,24,17.9,Carignane,4,12:14:54,47,14.3,0.131,193,2.11,1.66,6,1,2.84,25.3,26.79,25.03,400.04,381.95,16.064,18.545,50.25,58.02,500.2,1799,1568,101.2,0.287,-1.33,1,111115
2015,4,24,17.9,Carignane,5,12:15:04,57,14.2,0.134,199,2.16,1.66,6,1,2.84,25.32,26.85,25.03,400.02,382.03,16.074,18.622,50.2,58.16,500.2,1799,1584,101.2,0.287,-1.33,1,111115
2015,4,24,17.9,Carignane,6,12:15:15,67.5,14.2,0.136,200,2.2,1.67,6,1,2.84,25.35,26.91,25.03,400.07,381.98,16.083,18.673,50.17,58.25,500.1,1799,1587,101.2,0.287,-1.33,1,111115
2015,4,24,17.9,Carignane,7,12:15:26,78,14.2,0.137,201,2.23,1.68,6,1,2.84,25.36,26.95,25.02,400.09,381.98,16.066,18.69,50.07,58.24,500.2,1800,1593,101.2,0.287,-1.33,1,111115
2015,4,24,17.2,UngniBlanc_Trebbiano,1,12:12:08,59,9.31,0.0938,216,1.56,1.7,6,1,2.84,25.2,26.75,25.02,399.87,387.97,16.201,18.045,50.98,56.78,500.1,1798,1286,101.2,0.287,-1.33,1,111115
