ID,year,month,day,row_plant,variety ,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
beth-0615-17-9,2015,6,15,17-9,Carignane,9,12:33:24,101.5,14.5,0.235,271,2.28,1.02,6,1,2.84,25.92,28.03,25.11,400.11,381.64,24.906,27.567,74.75,82.74,499.7,1800,2045,100.8,-4.38,0.199,1,111115
beth-0615-17-9,2015,6,15,17-9,Carignane,10,12:33:34,111.5,14.6,0.238,271,2.3,1.02,6,1,2.84,25.91,28.04,25.1,400.24,381.6,24.892,27.58,74.73,82.79,499.7,1801,2046,100.8,-4.38,0.199,1,111115
beth-0615-18-5,2015,6,15,18-5,Durif,1,12:36:01,18,17.5,0.158,188,1.61,1.05,6,1,2.84,25.96,27.78,25.1,400.01,378.26,24.883,26.765,74.49,80.12,499.6,1800,126,100.8,-4.38,0.199,0.3,111115
beth-0615-18-5,2015,6,15,18-5,Durif,2,12:36:11,28,17.7,0.205,226,1.98,1.01,6,1,2.84,25.95,27.8,25.1,400.11,377.9,24.89,27.202,74.56,81.49,499.7,1800,124,100.8,-4.38,0.199,0.3,111115
beth-0615-18-5,2015,6,15,18-5,Durif,3,12:36:21,38,17.8,0.231,241,2.17,0.99,6,1,2.84,25.94,27.82,25.11,400.06,377.74,24.91,27.446,74.66,82.26,499.7,1800,124,100.8,-4.38,0.199,0.3,111115
beth-0615-18-5,2015,6,15,18-5,Durif,4,12:36:31,48,17.8,0.246,249,2.28,0.981,6,1,2.84,25.94,27.84,25.11,400.14,377.79,24.918,27.578,74.68,82.65,499.7,1800,125,100.8,-4.38,0.199,1,111115
beth-0615-18-5,2015,6,15,18-5,Durif,5,12:36:41,58.5,17.4,0.258,256,2.36,0.974,6,1,2.84,25.94,27.85,25.11,400.1,378.09,24.918,27.676,74.68,82.94,499.7,1799,124,100.8,-4.38,0.199,0.7,111115
beth-0615-18-5,2015,6,15,18-5,Durif,6,12:36:52,68.5,17.5,0.271,261,2.46,0.97,6,1,2.84,25.94,27.85,25.1,400.03,377.91,24.824,27.697,74.41,83.03,499.7,1799,125,100.8,-4.38,0.199,0.7,111115
beth-0615-18-5,2015,6,15,18-5,Durif,7,12:37:14,90.5,17.1,0.292,271,2.6,0.958,6,1,2.84,25.93,27.84,25.11,399.99,378.25,24.757,27.79,74.24,83.33,499.7,1799,125,100.8,-4.2,0.288,0.7,111115
beth-0615-18-5,2015,6,15,18-5,Durif,8,12:37:24,100.5,17.2,0.291,270,2.6,0.96,6,1,2.84,25.93,27.84,25.1,400.06,378.19,24.747,27.785,74.21,83.32,499.7,1799,125,100.8,-4.2,0.288,1,111115
beth-0615-18-5,2015,6,15,18-5,Durif,9,12:37:34,110.5,17.1,0.292,271,2.61,0.961,6,1,2.84,25.93,27.85,25.1,400.04,378.31,24.739,27.783,74.21,83.34,499.7,1799,124,100.8,-4.2,0.288,1,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,1,12:44:06,19,13.7,0.102,158,1.02,1.01,6,1,2.84,25.87,27.19,25.11,400.26,383.33,24.742,25.931,74.44,78.02,499.7,1754,2017,100.8,-4.2,0.288,0.3,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,2,12:44:16,29.5,13.7,0.154,229,1.44,0.962,6,1,2.84,25.87,27.22,25.1,400.21,383.09,24.75,26.432,74.48,79.54,499.7,1798,2020,100.8,-4.2,0.288,0.3,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,3,12:44:26,39.5,13.9,0.186,251,1.66,0.93,6,1,2.84,25.86,27.19,25.1,400.29,382.79,24.747,26.691,74.52,80.37,499.7,1801,2025,100.8,-4.2,0.288,0.3,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,4,12:44:37,50,13.9,0.209,264,1.81,0.908,6,1,2.84,25.84,27.17,25.1,399.98,382.42,24.735,26.851,74.57,80.95,499.7,1801,2024,100.8,-4.2,0.288,0.3,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,5,12:44:47,60,14,0.223,270,1.89,0.893,6,1,2.84,25.83,27.15,25.11,400.15,382.43,24.746,26.959,74.64,81.31,499.7,1800,2024,100.8,-4.2,0.288,1,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,6,12:45:14,87,14.1,0.255,282,2.09,0.869,6,1,2.84,25.85,27.16,25.11,400.2,382.29,24.787,27.226,74.71,82.06,499.7,1799,2024,100.8,-4.32,0.354,1,111115
beth-0615-19-9,2015,6,15,19-9,Syrah,7,12:45:24,97.5,14,0.257,284,2.1,0.87,6,1,2.84,25.85,27.17,25.11,400.15,382.33,24.787,27.243,74.7,82.11,499.7,1800,2023,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,1,12:47:53,18,10.4,0.0648,121,0.734,1.13,6,1,2.84,25.89,27.65,25.1,400.08,387.26,24.817,25.676,74.62,77.2,499.7,1781,1962,100.8,-4.32,0.354,0.7,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,2,12:48:04,28.5,10.7,0.0969,200,1.06,1.11,6,1,2.84,25.88,27.72,25.1,400.18,386.86,24.816,26.06,74.63,78.37,499.7,1800,1963,100.8,-4.32,0.354,0.3,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,3,12:48:14,39,10.8,0.118,229,1.26,1.09,6,1,2.84,25.88,27.73,25.1,400.12,386.53,24.819,26.293,74.65,79.08,499.7,1799,1962,100.8,-4.32,0.354,0.3,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,4,12:48:25,49.5,10.8,0.131,243,1.38,1.08,6,1,2.84,25.88,27.75,25.1,400.15,386.51,24.823,26.433,74.66,79.5,499.7,1799,1963,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,5,12:48:35,59.5,11.1,0.139,248,1.45,1.07,6,1,2.84,25.88,27.75,25.11,400.12,386.16,24.829,26.527,74.67,79.77,499.7,1798,1962,100.8,-4.32,0.354,0.7,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,6,12:48:45,70,11.2,0.146,253,1.51,1.06,6,1,2.84,25.89,27.75,25.11,400.13,386.03,24.818,26.584,74.61,79.92,499.7,1800,1969,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,7,12:48:56,80.5,11.2,0.151,256,1.55,1.06,6,1,2.84,25.88,27.76,25.1,400.12,385.98,24.81,26.626,74.6,80.06,499.7,1800,1965,100.8,-4.32,0.354,0.7,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,8,12:49:06,91,11.3,0.154,258,1.58,1.05,6,1,2.84,25.88,27.74,25.1,400.1,385.84,24.788,26.634,74.56,80.12,499.7,1800,1965,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,9,12:49:17,101,11.1,0.157,262,1.61,1.05,6,1,2.84,25.88,27.73,25.1,400.1,385.97,24.757,26.635,74.48,80.13,499.7,1800,1966,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,10,12:49:27,112,11.2,0.16,262,1.63,1.05,6,1,2.84,25.87,27.73,25.1,400.11,385.85,24.724,26.631,74.39,80.13,499.7,1800,1972,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,11,12:49:38,122.5,11.3,0.162,263,1.65,1.05,6,1,2.84,25.87,27.74,25.11,400.07,385.79,24.685,26.619,74.27,80.09,499.7,1799,1964,100.8,-4.32,0.354,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,12,12:50:02,147.5,11.7,0.167,262,1.72,1.06,6,1,2.84,25.89,27.77,25.1,400.33,385.49,24.62,26.626,73.99,80.02,499.5,1798,1967,100.8,-4.44,0.402,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,13,12:50:12,157.5,11.4,0.168,266,1.73,1.07,6,1,2.84,25.9,27.79,25.11,400.09,385.65,24.607,26.629,73.93,80,499.7,1800,1968,100.8,-4.44,0.402,1,111115
beth-0615-20-1,2015,6,15,20-1,Valdepenas,14,12:50:23,168,11.4,0.168,266,1.73,1.07,6,1,2.84,25.9,27.79,25.1,400.21,385.74,24.598,26.62,73.88,79.95,499.7,1800,1965,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,1,12:53:08,17.5,11.6,0.0679,101,0.858,1.26,6,1,2.84,26.03,28.25,25.1,400.14,385.76,24.674,25.678,73.56,76.55,499.7,1799,1996,100.8,-4.44,0.402,0.3,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,2,12:53:18,27.5,11.9,0.0965,177,1.18,1.23,6,1,2.84,26.03,28.27,25.1,400.11,385.33,24.674,26.051,73.58,77.68,499.7,1800,1995,100.8,-4.44,0.402,0.3,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,3,12:53:28,37.5,12,0.116,208,1.39,1.22,6,1,2.84,26.03,28.32,25.11,400.14,385.1,24.684,26.308,73.58,78.42,499.7,1799,1996,100.8,-4.44,0.402,0.3,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,4,12:53:38,48,11.9,0.128,224,1.51,1.2,6,1,2.84,26.04,28.33,25.11,400.14,385.11,24.707,26.473,73.61,78.87,499.7,1799,1996,100.8,-4.44,0.402,0.7,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,5,12:53:49,58,12.1,0.137,232,1.6,1.19,6,1,2.84,26.04,28.34,25.1,400.09,384.87,24.712,26.579,73.61,79.18,499.7,1799,1995,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,6,12:53:59,68.5,12.1,0.143,238,1.66,1.19,6,1,2.84,26.04,28.34,25.1,400.1,384.84,24.704,26.644,73.6,79.38,499.7,1800,1996,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,7,12:54:09,79,12,0.148,243,1.69,1.18,6,1,2.84,26.03,28.32,25.1,400.05,384.83,24.704,26.684,73.63,79.53,499.7,1800,1997,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,8,12:54:19,89,12,0.149,244,1.7,1.17,6,1,2.84,26.02,28.3,25.1,399.99,384.83,24.71,26.693,73.71,79.62,499.7,1801,1999,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,9,12:54:30,99.5,12,0.15,244,1.71,1.17,6,1,2.84,26.01,28.31,25.1,400.02,384.8,24.723,26.72,73.79,79.75,499.7,1801,1998,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,10,12:54:40,109.5,12,0.151,246,1.73,1.17,6,1,2.84,26.01,28.33,25.11,400.03,384.79,24.735,26.752,73.81,79.83,499.7,1801,1998,100.8,-4.44,0.402,1,111115
beth-0615-20-5,2015,6,15,20-5,Gewurtztraminer,11,12:54:50,120,12.1,0.152,246,1.73,1.17,6,1,2.84,26.02,28.32,25.11,400.01,384.74,24.755,26.777,73.85,79.88,499.7,1801,1998,100.8,-4.44,0.402,1,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,1,12:57:39,19.5,15,0.127,178,1.52,1.22,6,1,2.84,26.05,28.5,25.1,399.77,381.02,24.88,26.654,74.07,79.35,499.7,1781,1768,100.8,-4.44,0.402,0.3,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,2,12:57:49,30,15.4,0.151,204,1.79,1.21,6,1,2.84,26.04,28.6,25.1,399.76,380.44,24.877,26.966,74.1,80.32,499.7,1798,1794,100.8,-4.44,0.402,0.3,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,3,12:58:00,40.5,15.7,0.167,216,1.94,1.2,6,1,2.84,26.04,28.63,25.1,399.79,380.07,24.878,27.143,74.12,80.87,499.7,1799,1787,100.8,-4.44,0.402,0.3,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,4,12:58:10,51,15.7,0.176,224,2.02,1.19,6,1,2.84,26.04,28.62,25.1,399.81,380.02,24.88,27.245,74.13,81.18,499.7,1799,1786,100.8,-4.44,0.402,1,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,5,12:58:21,61.5,15.9,0.185,228,2.1,1.18,6,1,2.84,26.03,28.63,25.1,399.85,379.75,24.879,27.335,74.15,81.47,499.7,1799,1788,100.8,-4.44,0.402,0.7,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,6,12:58:31,72,15.9,0.19,232,2.14,1.17,6,1,2.84,26.03,28.61,25.1,399.65,379.59,24.891,27.393,74.2,81.65,499.7,1800,1783,100.8,-4.44,0.402,0.7,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,7,12:58:59,99,15.6,0.21,247,2.32,1.16,6,1,2.84,26.05,28.65,25.1,399.74,379.94,24.93,27.634,74.22,82.27,499.7,1797,1797,100.8,-4.11,0.508,0.7,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,8,12:59:09,109,15.7,0.209,246,2.31,1.16,6,1,2.84,26.05,28.65,25.1,399.69,379.73,24.942,27.643,74.28,82.33,499.7,1801,1789,100.8,-4.11,0.508,1,111115
beth-0615-22-7,2015,6,15,22-7,Furmint,9,12:59:19,119.5,16,0.211,245,2.32,1.15,6,1,2.84,26.04,28.64,25.1,399.87,379.59,24.952,27.66,74.35,82.42,499.7,1801,1789,100.8,-4.11,0.508,0.7,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,1,13:01:27,18.5,15.9,0.191,234,2.03,1.11,6,1,2.84,26.1,28.31,25.09,399.74,379.75,24.999,27.375,74.21,81.26,499.7,1780,1926,100.8,-4.11,0.508,0.7,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,2,13:01:38,29,16.7,0.261,263,2.55,1.04,6,1,2.84,26.09,28.3,25.1,400.91,379.64,25.006,27.984,74.27,83.11,499.7,1799,1952,100.8,-4.11,0.508,0.3,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,3,13:01:48,39.5,16.4,0.286,275,2.72,1.02,6,1,2.84,26.08,28.29,25.1,401.09,380.12,25.022,28.195,74.36,83.79,499.7,1799,1955,100.8,-4.11,0.508,0.3,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,4,13:01:59,50,16.5,0.301,279,2.81,1.01,6,1,2.84,26.07,28.29,25.1,401.06,380.01,25.029,28.307,74.42,84.17,499.7,1799,1950,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,5,13:02:09,60.5,16.4,0.31,282,2.85,0.995,6,1,2.84,26.06,28.26,25.1,400.98,380.05,25.037,28.366,74.51,84.41,499.7,1799,1942,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,6,13:02:20,71,16.4,0.319,285,2.9,0.985,6,1,2.84,26.06,28.25,25.1,401.08,380.08,25.047,28.436,74.55,84.63,499.7,1799,1939,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,7,13:02:30,81.5,16.2,0.325,287,2.93,0.98,6,1,2.84,26.06,28.24,25.11,400.96,380.14,25.056,28.475,74.56,84.74,499.7,1799,1943,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,8,13:02:41,92,16.3,0.328,288,2.95,0.976,6,1,2.84,26.06,28.24,25.1,401.15,380.28,25.074,28.51,74.61,84.83,499.7,1800,1940,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,9,13:02:51,102.5,16.1,0.329,289,2.96,0.977,6,1,2.84,26.07,28.26,25.11,401.06,380.32,25.091,28.544,74.64,84.91,499.7,1800,1940,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,10,13:03:02,113,16.2,0.33,289,2.97,0.978,6,1,2.84,26.07,28.28,25.1,401.12,380.36,25.099,28.56,74.64,84.93,499.7,1799,1944,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,11,13:03:12,123,16.1,0.331,290,2.97,0.976,6,1,2.84,26.07,28.27,25.1,400.95,380.28,25.112,28.579,74.68,84.99,499.7,1800,1940,100.8,-4.11,0.508,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,12,13:03:36,148,16.6,0.286,273,2.68,1,6,1,2.84,26.06,28.25,25.09,400.81,379.66,25.14,28.262,74.81,84.1,499.6,1801,1954,100.8,-4.39,0.166,0.3,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,13,13:03:46,158,16.4,0.285,275,2.66,1,6,1,2.84,26.06,28.25,25.1,400.99,380.09,25.147,28.255,74.84,84.09,499.7,1801,1948,100.8,-4.39,0.166,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,14,13:03:57,168.5,16.6,0.283,273,2.65,1,6,1,2.84,26.06,28.24,25.1,401.09,380,25.157,28.249,74.88,84.09,499.7,1801,1939,100.8,-4.39,0.166,1,111115
beth-0615-23-7,2015,6,15,23-7,Szagos_feher,15,13:04:07,179,16.5,0.284,274,2.64,0.999,6,1,2.84,26.05,28.23,25.1,401.04,380.03,25.165,28.25,74.94,84.12,499.7,1801,1942,100.8,-4.39,0.166,1,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,1,13:06:30,17.5,16.7,0.159,197,1.68,1.09,6,1,2.84,26.13,28.16,25.1,400.35,379.49,25.247,27.206,74.83,80.64,499.7,1779,1974,100.8,-4.39,0.166,0.7,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,2,13:06:41,28,17,0.216,240,2.17,1.05,6,1,2.84,26.11,28.23,25.09,400.44,379.02,25.207,27.738,74.77,82.28,499.7,1799,1977,100.8,-4.39,0.166,0.3,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,3,13:06:51,38,17,0.247,255,2.41,1.03,6,1,2.84,26.1,28.26,25.1,400.46,378.92,25.203,28.011,74.8,83.13,499.7,1800,1961,100.8,-4.39,0.166,0.3,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,4,13:07:01,48.5,17.2,0.267,262,2.54,1.01,6,1,2.84,26.09,28.26,25.1,400.37,378.62,25.22,28.182,74.9,83.7,499.7,1801,1972,100.8,-4.39,0.166,0.3,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,5,13:07:12,59,17.1,0.282,268,2.63,1,6,1,2.84,26.08,28.25,25.1,400.31,378.63,25.223,28.291,74.97,84.09,499.7,1801,1965,100.8,-4.39,0.166,1,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,6,13:07:22,69.5,17.2,0.291,270,2.69,0.995,6,1,2.84,26.08,28.26,25.11,400.41,378.55,25.229,28.37,74.99,84.32,499.7,1801,1964,100.8,-4.39,0.166,1,111115
beth-0615-24-1,2015,6,15,24-1,Barbera,7,13:07:32,79.5,17.1,0.299,274,2.73,0.985,6,1,2.84,26.08,28.24,25.1,400.36,378.57,25.24,28.429,75.03,84.51,499.7,1801,1965,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,1,13:10:41,20,15.2,0.104,136,1.19,1.16,6,1,2.84,26.1,28.12,25.1,400.37,381.63,25.048,26.439,74.36,78.49,499.7,1779,1675,100.8,-4.39,0.166,0.3,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,2,13:10:51,30.5,15.3,0.141,195,1.56,1.13,6,1,2.84,26.09,28.21,25.1,400.35,381.25,25.043,26.869,74.4,79.82,499.7,1799,1673,100.8,-4.39,0.166,0.3,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,3,13:11:02,41,15.3,0.166,221,1.78,1.11,6,1,2.84,26.08,28.21,25.1,400.29,381.11,25.034,27.118,74.4,80.59,499.7,1799,1671,100.8,-4.39,0.166,0.3,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,4,13:11:12,51.5,15.4,0.18,231,1.9,1.1,6,1,2.84,26.08,28.21,25.1,400.42,381.02,25.031,27.252,74.41,81.01,499.7,1799,1670,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,5,13:11:23,62,15.4,0.187,237,1.97,1.09,6,1,2.84,26.07,28.22,25.1,400.41,381.07,25.031,27.327,74.43,81.25,499.7,1800,1659,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,6,13:11:33,72.5,15.2,0.194,242,2.01,1.08,6,1,2.84,26.06,28.2,25.1,400.28,381.08,25.02,27.368,74.43,81.42,499.7,1800,1666,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,7,13:11:44,83,15.2,0.198,245,2.04,1.07,6,1,2.84,26.06,28.19,25.11,400.34,381.13,25.022,27.408,74.46,81.55,499.7,1800,1665,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,8,13:11:54,93.5,15.3,0.202,248,2.06,1.07,6,1,2.84,26.07,28.15,25.11,400.32,381.04,25.021,27.432,74.43,81.6,499.7,1799,1665,100.8,-4.39,0.166,1,111115
beth-0615-24-9,2015,6,15,24-9,Dolcetto,9,13:12:05,103.5,15.2,0.2,247,2.06,1.07,6,1,2.84,26.07,28.18,25.1,400.28,381.14,25.018,27.421,74.39,81.54,499.7,1799,1662,100.8,-4.39,0.166,1,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,1,13:17:03,19.5,10.5,0.0858,180,1.12,1.31,6,1,2.84,26.13,28.7,25.1,399.67,386.56,24.899,26.21,73.8,77.68,499.7,1800,2006,100.8,-4.39,0.166,0.3,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,2,13:17:13,29.5,10.6,0.101,207,1.29,1.29,6,1,2.84,26.12,28.7,25.1,399.62,386.28,24.886,26.396,73.79,78.27,499.7,1800,2006,100.8,-4.39,0.166,0.3,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,3,13:17:23,39.5,10.6,0.111,221,1.4,1.28,6,1,2.84,26.11,28.7,25.1,399.54,386.12,24.875,26.51,73.8,78.65,499.7,1800,2007,100.8,-4.39,0.166,0.7,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,4,13:17:34,50,10.7,0.118,228,1.47,1.27,6,1,2.84,26.11,28.7,25.11,399.67,386.11,24.885,26.606,73.84,78.95,499.7,1800,2007,100.8,-4.39,0.166,1,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,5,13:17:44,60.5,10.7,0.12,232,1.5,1.27,6,1,2.84,26.11,28.71,25.1,399.81,386.22,24.892,26.65,73.87,79.09,499.7,1801,2007,100.8,-4.39,0.166,1,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,6,13:17:55,71,10.7,0.122,235,1.53,1.27,6,1,2.84,26.1,28.72,25.1,399.8,386.29,24.894,26.68,73.9,79.2,499.7,1801,2008,100.8,-4.39,0.166,1,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,7,13:18:05,81.5,10.5,0.124,239,1.54,1.27,6,1,2.84,26.1,28.72,25.1,399.61,386.3,24.901,26.704,73.93,79.28,499.7,1801,2006,100.8,-4.39,0.166,1,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,8,13:18:26,102,10.8,0.129,240,1.6,1.26,6,1,2.84,26.09,28.71,25.1,399.54,385.84,24.845,26.711,73.77,79.31,499.7,1801,2007,100.8,-4.67,0.205,0.7,111115
beth-0615-25-9,2015,6,15,25-9,Nebbiolo,9,13:18:36,112,10.7,0.13,243,1.61,1.26,6,1,2.84,26.1,28.72,25.1,399.69,386.1,24.84,26.725,73.75,79.34,499.7,1800,2008,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,1,13:21:05,16.5,18.2,0.229,236,2.36,1.08,6,1,2.84,26.11,28.32,25.1,400.15,377.23,24.861,27.615,73.75,81.92,499.7,1800,1546,100.8,-4.67,0.205,0.3,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,2,13:21:15,26.5,18,0.246,246,2.47,1.06,6,1,2.84,26.09,28.29,25.1,400.23,377.5,24.867,27.75,73.86,82.42,499.7,1800,1548,100.8,-4.67,0.205,0.7,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,3,13:21:25,36.5,18.1,0.257,250,2.55,1.05,6,1,2.84,26.08,28.28,25.1,400.24,377.31,24.861,27.834,73.91,82.74,499.7,1800,1550,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,4,13:21:35,47,18,0.267,255,2.61,1.04,6,1,2.84,26.06,28.26,25.1,400.12,377.29,24.857,27.899,73.94,82.99,499.6,1799,1541,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,5,13:21:46,57.5,18.2,0.274,257,2.65,1.03,6,1,2.84,26.06,28.24,25.1,400.27,377.22,24.848,27.94,73.94,83.14,499.6,1800,1534,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,6,13:21:56,68,18.2,0.28,259,2.68,1.03,6,1,2.84,26.04,28.22,25.09,400.15,377.12,24.828,27.961,73.94,83.27,499.7,1800,1477,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,7,13:22:07,78.5,18.3,0.284,260,2.71,1.02,6,1,2.84,26.04,28.2,25.1,400.19,377.05,24.811,27.97,73.93,83.34,499.7,1800,1557,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,8,13:22:17,89,18.2,0.287,262,2.71,1.01,6,1,2.84,26.03,28.17,25.1,400.18,377.09,24.798,27.965,73.92,83.36,499.7,1800,1504,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,9,13:22:28,99.5,18.2,0.29,262,2.73,1.01,6,1,2.84,26.02,28.15,25.1,400.13,377.02,24.792,27.973,73.93,83.42,499.7,1800,1531,100.8,-4.67,0.205,1,111115
beth-0615-26-5,2015,6,15,26-5,Sangiovese,10,13:22:38,109.5,18.3,0.293,263,2.74,1.01,6,1,2.84,26.02,28.13,25.1,400.16,376.97,24.79,27.984,73.94,83.47,499.7,1800,1432,100.8,-4.67,0.205,1,111115
beth-0615-32-3,2015,6,15,32-3,Zinfandel_Primitivo,1,13:27:12,20,14.5,0.12,175,1.5,1.28,6,1,2.84,26.18,28.77,25.1,400.31,382.17,24.956,26.715,73.7,78.9,499.7,1776,1928,100.7,-4.67,0.205,0.3,111115
beth-0615-32-3,2015,6,15,32-3,Zinfandel_Primitivo,2,13:27:22,30.5,14.8,0.144,204,1.79,1.27,6,1,2.84,26.19,28.91,25.1,400.42,381.81,24.963,27.057,73.71,79.89,499.7,1799,1925,100.8,-4.67,0.205,0.3,111115
beth-0615-32-3,2015,6,15,32-3,Zinfandel_Primitivo,3,13:27:32,40.5,14.7,0.159,220,1.95,1.26,6,1,2.84,26.19,28.95,25.1,400.33,381.75,24.977,27.255,73.74,80.47,499.7,1799,1922,100.8,-4.67,0.205,0.3,111115
beth-0615-32-3,2015,6,15,32-3,Zinfandel_Primitivo,4,13:27:43,51,14.6,0.169,230,2.06,1.26,6,1,2.84,26.19,28.99,25.1,400.31,381.79,24.984,27.395,73.77,80.89,499.7,1799,1922,100.7,-4.67,0.205,1,111115
