"month","day","row_plant","variety","Photo","Cond","wue"
6,16,"38.8","Verdelho",15.7,0.223,70.4035874439462
6,16,"38.8","Verdelho",15.5,0.222,69.8198198198198
6,16,"38.8","Verdelho",15.4,0.22,70
6,16,"42.8","Early_Muscat",8.67,0.111,78.1081081081081
6,16,"42.8","Early_Muscat",8.65,0.115,75.2173913043478
6,16,"42.8","Early_Muscat",8.69,0.116,74.9137931034483
6,16,"42.8","Early_Muscat",9.1,0.101,90.0990099009901
6,16,"42.8","Early_Muscat",8.97,0.102,87.9411764705882
6,16,"42.8","Early_Muscat",8.83,0.101,87.4257425742574
6,16,"44.2","Ruby_Seedless",15.4,0.204,75.4901960784314
6,16,"44.2","Ruby_Seedless",15.4,0.21,73.3333333333333
6,16,"44.2","Ruby_Seedless",15.5,0.213,72.7699530516432
6,16,"44.2","Ruby_Seedless",15.2,0.215,70.6976744186046
6,17,"12.4","Auxerrois",20,0.386,51.8134715025907
6,17,"12.4","Auxerrois",20,0.397,50.3778337531486
6,17,"12.4","Auxerrois",19.9,0.421,47.2684085510689
6,17,"12.4","Auxerrois",19.8,0.424,46.6981132075472
6,17,"12.6","Chardonnay",19.4,0.473,41.014799154334
6,17,"12.6","Chardonnay",20.2,0.481,41.995841995842
6,17,"12.6","Chardonnay",20.3,0.49,41.4285714285714
6,17,"12.6","Chardonnay",20.3,0.495,41.010101010101
6,17,"12.6","Chardonnay",20.4,0.5,40.8
6,17,"12.6","Chardonnay",20.3,0.503,40.3578528827038
6,17,"12.8","Gamay_noir",9.98,0.131,76.1832061068702
6,17,"12.8","Gamay_noir",9.98,0.131,76.1832061068702
6,17,"12.8","Gamay_noir",10.1,0.131,77.0992366412214
6,17,"12.8","Gamay_noir",10.1,0.131,77.0992366412214
6,17,"12.8","Gamay_noir",9.99,0.13,76.8461538461538
6,17,"12.8","Gamay_noir",9.99,0.13,76.8461538461538
6,17,"12.8","Gamay_noir",10.1,0.13,77.6923076923077
6,17,"12.8","Gamay_noir",9.84,0.131,75.1145038167939
6,17,"12.8","Gamay_noir",10,0.13,76.9230769230769
6,17,"12.8","Gamay_noir",10.6,0.115,92.1739130434783
6,17,"12.8","Gamay_noir",10.3,0.114,90.3508771929825
6,17,"13.10","Cabernet_franc",19.4,0.333,58.2582582582583
6,17,"13.10","Cabernet_franc",19.5,0.339,57.5221238938053
6,17,"13.10","Cabernet_franc",19.5,0.343,56.8513119533528
6,17,"13.4","Pinot_gris",12.3,0.188,65.4255319148936
6,17,"13.4","Pinot_gris",12.6,0.193,65.2849740932642
6,17,"13.4","Pinot_gris",12.5,0.196,63.7755102040816
6,17,"13.4","Pinot_gris",12.7,0.197,64.4670050761421
6,17,"13.4","Pinot_gris",12.9,0.198,65.1515151515152
6,17,"13.4","Pinot_gris",12.8,0.2,64
6,17,"13.6","Pinot_meunier",20,0.4,50
6,17,"13.6","Pinot_meunier",19.9,0.409,48.6552567237164
6,17,"13.6","Pinot_meunier",20,0.416,48.0769230769231
6,17,"13.6","Pinot_meunier",20.1,0.423,47.5177304964539
6,17,"13.6","Pinot_meunier",19.9,0.424,46.9339622641509
6,17,"13.6","Pinot_meunier",20.1,0.429,46.8531468531469
6,17,"13.6","Pinot_meunier",20,0.426,46.9483568075117
6,17,"13.6","Pinot_meunier",20,0.429,46.6200466200466
6,17,"13.6","Pinot_meunier",20,0.43,46.5116279069767
6,17,"13.6","Pinot_meunier",19.3,0.437,44.1647597254005
6,17,"13.6","Pinot_meunier",19.6,0.435,45.0574712643678
6,17,"13.8","Pinot_noir",16.2,0.256,63.28125
6,17,"13.8","Pinot_noir",16.2,0.259,62.5482625482625
6,17,"13.8","Pinot_noir",16.2,0.262,61.8320610687023
6,17,"13.8","Pinot_noir",16.2,0.264,61.3636363636364
6,17,"14.1","Cabernet_sauvignon",15.1,0.256,58.984375
6,17,"14.1","Cabernet_sauvignon",15.1,0.262,57.6335877862595
6,17,"14.1","Cabernet_sauvignon",15.3,0.267,57.3033707865169
6,17,"14.1","Cabernet_sauvignon",15.4,0.271,56.8265682656827
6,17,"14.1","Cabernet_sauvignon",15.5,0.273,56.7765567765568
6,17,"14.1","Cabernet_sauvignon",15.6,0.274,56.9343065693431
6,17,"14.1","Cabernet_sauvignon",16,0.282,56.7375886524823
6,17,"14.1","Cabernet_sauvignon",15.9,0.283,56.1837455830389
6,17,"14.4","Carmenere",13.1,0.187,70.0534759358289
6,17,"14.4","Carmenere",13.2,0.189,69.8412698412698
6,17,"14.4","Carmenere",13.2,0.191,69.1099476439791
6,17,"14.4","Carmenere",13.1,0.192,68.2291666666667
6,17,"15.4","Merlot",16.6,0.26,63.8461538461538
6,17,"15.4","Merlot",16.9,0.263,64.2585551330798
6,17,"15.4","Merlot",16.8,0.267,62.9213483146067
6,17,"15.4","Merlot",17,0.268,63.4328358208955
6,17,"16.2","Sauvignon_blanc",12.2,0.176,69.3181818181818
6,17,"16.2","Sauvignon_blanc",12.4,0.177,70.0564971751412
6,17,"16.2","Sauvignon_blanc",12.4,0.178,69.6629213483146
6,17,"16.2","Sauvignon_blanc",12.1,0.179,67.5977653631285
6,17,"16.2","Sauvignon_blanc",12.3,0.179,68.7150837988827
6,17,"16.2","Sauvignon_blanc",12.3,0.18,68.3333333333333
6,17,"16.2","Sauvignon_blanc",12.4,0.18,68.8888888888889
6,17,"16.2","Sauvignon_blanc",12.3,0.18,68.3333333333333
6,17,"16.2","Sauvignon_blanc",12.2,0.18,67.7777777777778
6,17,"17.10","Carignane",15.9,0.307,51.7915309446254
6,17,"17.10","Carignane",15.9,0.31,51.2903225806452
6,17,"17.10","Carignane",15.9,0.313,50.7987220447284
6,17,"17.10","Carignane",15.9,0.313,50.7987220447284
6,17,"17.2","UngniBlanc_Trebbiano",14.2,0.203,69.9507389162561
6,17,"17.2","UngniBlanc_Trebbiano",14.3,0.207,69.0821256038647
6,17,"17.2","UngniBlanc_Trebbiano",14.3,0.209,68.421052631579
6,17,"17.2","UngniBlanc_Trebbiano",14.8,0.21,70.4761904761905
6,17,"17.2","UngniBlanc_Trebbiano",15.2,0.219,69.4063926940639
6,17,"17.2","UngniBlanc_Trebbiano",15,0.22,68.1818181818182
6,17,"18.6","Durif",18,0.367,49.0463215258856
6,17,"18.6","Durif",18.3,0.375,48.8
6,17,"18.6","Durif",18.4,0.38,48.4210526315789
6,17,"18.6","Durif",18.5,0.382,48.4293193717278
6,17,"18.6","Durif",18.6,0.385,48.3116883116883
6,17,"18.6","Durif",18.8,0.385,48.8311688311688
6,17,"18.6","Durif",18.9,0.386,48.9637305699482
6,17,"18.8","Marsanne",16.5,0.258,63.953488372093
6,17,"18.8","Marsanne",16.6,0.261,63.6015325670498
6,17,"18.8","Marsanne",16.7,0.263,63.4980988593156
6,17,"18.8","Marsanne",16.7,0.264,63.2575757575758
6,17,"18.8","Marsanne",16.8,0.266,63.1578947368421
6,17,"18.8","Marsanne",16.8,0.266,63.1578947368421
6,17,"18.8","Marsanne",16.7,0.272,61.3970588235294
6,17,"18.8","Marsanne",16.7,0.272,61.3970588235294
6,17,"18.8","Marsanne",16.6,0.271,61.2546125461255
6,17,"19.10","Syrah",14.2,0.395,35.9493670886076
6,17,"19.10","Syrah",14.3,0.404,35.3960396039604
6,17,"19.10","Syrah",14.3,0.407,35.1351351351351
6,17,"19.10","Syrah",14.3,0.409,34.9633251833741
6,17,"19.10","Syrah",14.2,0.413,34.3825665859564
6,17,"20.2","Valdepenas",20,0.496,40.3225806451613
6,17,"20.2","Valdepenas",20.1,0.505,39.8019801980198
6,17,"20.2","Valdepenas",9.68,-0.0112,-864.285714285714
6,17,"20.2","Valdepenas",19.4,0.314,61.7834394904459
6,17,"20.2","Valdepenas",20.7,0.422,49.0521327014218
6,17,"20.2","Valdepenas",21.1,0.461,45.7700650759219
6,17,"20.2","Valdepenas",21.3,0.464,45.9051724137931
6,17,"20.6","Gewurtztraminer",14.4,0.252,57.1428571428571
6,17,"20.6","Gewurtztraminer",14.4,0.255,56.4705882352941
6,17,"20.6","Gewurtztraminer",14.3,0.258,55.4263565891473
6,17,"20.6","Gewurtztraminer",14.4,0.26,55.3846153846154
6,17,"20.6","Gewurtztraminer",14.5,0.26,55.7692307692308
6,17,"20.6","Gewurtztraminer",14.5,0.26,55.7692307692308
6,17,"22.8","Furmint",17.2,0.346,49.7109826589595
6,17,"22.8","Furmint",17.3,0.349,49.5702005730659
6,17,"22.8","Furmint",17.3,0.352,49.1477272727273
6,17,"22.8","Furmint",17.4,0.356,48.876404494382
6,17,"23.8","Szagos_feher",15.3,0.296,51.6891891891892
6,17,"23.8","Szagos_feher",15.5,0.302,51.3245033112583
6,17,"23.8","Szagos_feher",15.5,0.305,50.8196721311475
6,17,"23.8","Szagos_feher",15.5,0.309,50.1618122977346
6,17,"24.10","Dolcetto",14.1,0.232,60.7758620689655
6,17,"24.10","Dolcetto",14.4,0.237,60.7594936708861
6,17,"24.10","Dolcetto",14.4,0.24,60
6,17,"24.10","Dolcetto",14.4,0.242,59.504132231405
6,17,"24.10","Dolcetto",14.4,0.242,59.504132231405
6,17,"24.2","?",18.9,0.34,55.5882352941176
6,17,"24.2","?",19,0.343,55.3935860058309
6,17,"24.2","?",18.8,0.345,54.4927536231884
6,17,"24.2","?",18.9,0.348,54.3103448275862
6,17,"25.10","Nebbiolo",15.7,0.289,54.3252595155709
6,17,"25.10","Nebbiolo",15.9,0.295,53.8983050847458
6,17,"25.10","Nebbiolo",16.1,0.299,53.8461538461539
6,17,"25.10","Nebbiolo",16.2,0.301,53.8205980066445
6,17,"25.10","Nebbiolo",16.2,0.302,53.6423841059603
6,17,"25.10","Nebbiolo",16.4,0.303,54.1254125412541
6,17,"26.6","Sangiovese",17.2,0.264,65.1515151515151
6,17,"26.6","Sangiovese",17.2,0.269,63.9405204460966
6,17,"26.6","Sangiovese",17.2,0.272,63.2352941176471
6,17,"26.6","Sangiovese",17.4,0.275,63.2727272727273
6,17,"32.4","Zinfandel_Primitivo",13.6,0.165,82.4242424242424
6,17,"32.4","Zinfandel_Primitivo",13.6,0.168,80.9523809523809
6,17,"32.4","Zinfandel_Primitivo",13.6,0.169,80.4733727810651
6,17,"32.4","Zinfandel_Primitivo",13.6,0.169,80.4733727810651
6,17,"32.4","Zinfandel_Primitivo",12.9,0.175,73.7142857142857
6,17,"32.4","Zinfandel_Primitivo",13.2,0.174,75.8620689655172
6,17,"32.4","Zinfandel_Primitivo",13.1,0.173,75.7225433526012
6,17,"34.6","Morrastel",12.4,0.203,61.0837438423645
6,17,"34.6","Morrastel",12.5,0.204,61.2745098039216
6,17,"34.6","Morrastel",12.5,0.206,60.6796116504854
6,17,"34.6","Morrastel",12.7,0.208,61.0576923076923
6,17,"34.6","Morrastel",12.8,0.207,61.8357487922705
6,17,"34.6","Morrastel",13.4,0.213,62.9107981220657
6,17,"34.6","Morrastel",13.2,0.213,61.9718309859155
6,17,"34.6","Morrastel",13.3,0.213,62.4413145539906
6,17,"34.8","Palomino",19.7,0.402,49.0049751243781
6,17,"34.8","Palomino",19.8,0.402,49.2537313432836
6,17,"38.8","Verdelho",16.3,0.315,51.7460317460317
6,17,"38.8","Verdelho",16.4,0.319,51.41065830721
6,17,"38.8","Verdelho",16.5,0.32,51.5625
6,17,"38.8","Verdelho",16.5,0.324,50.9259259259259
6,17,"38.8","Verdelho",16.6,0.326,50.920245398773
6,17,"38.8","Verdelho",16.6,0.328,50.609756097561
6,17,"38.8","Verdelho",16.8,0.329,51.063829787234
6,17,"42.8","Early_Muscat",16.5,0.254,64.9606299212598
6,17,"42.8","Early_Muscat",16.6,0.258,64.3410852713178
6,17,"42.8","Early_Muscat",16.6,0.26,63.8461538461538
6,17,"42.8","Early_Muscat",16.7,0.263,63.4980988593156
6,17,"42.8","Early_Muscat",16.9,0.264,64.0151515151515
6,17,"42.8","Early_Muscat",16.9,0.264,64.0151515151515
6,17,"42.8","Early_Muscat",16.9,0.264,64.0151515151515
6,17,"42.8","Early_Muscat",17,0.264,64.3939393939394
6,17,"42.8","Early_Muscat",16.9,0.263,64.2585551330798
6,17,"42.8","Early_Muscat",16.9,0.275,61.4545454545454
6,17,"42.8","Early_Muscat",16.9,0.275,61.4545454545454
6,17,"42.8","Early_Muscat",16.9,0.275,61.4545454545454
6,17,"44.2","Ruby_Seedless",18,0.323,55.7275541795666
6,17,"44.2","Ruby_Seedless",18.2,0.327,55.6574923547401
6,17,"44.2","Ruby_Seedless",18.2,0.331,54.9848942598187
6,17,"44.2","Ruby_Seedless",18.4,0.333,55.2552552552552
6,17,"44.2","Ruby_Seedless",18.5,0.336,55.0595238095238
6,17,"44.2","Ruby_Seedless",18.5,0.337,54.8961424332344
6,19,"12.3","Auxerrois",13.8,0.204,67.6470588235294
6,19,"12.3","Auxerrois",13.7,0.207,66.1835748792271
6,19,"12.3","Auxerrois",13.8,0.209,66.0287081339713
6,19,"12.3","Auxerrois",13.4,0.213,62.9107981220657
6,19,"12.3","Auxerrois",13.5,0.213,63.3802816901408
6,19,"12.3","Auxerrois",13.5,0.214,63.0841121495327
6,19,"12.3","Auxerrois",13.5,0.213,63.3802816901408
6,19,"12.3","Auxerrois",13.6,0.214,63.5514018691589
6,19,"12.3","Auxerrois",13.7,0.214,64.018691588785
6,19,"12.3","Auxerrois",13.6,0.214,63.5514018691589
6,19,"12.5","Chardonnay",8.87,0.0958,92.5887265135699
6,19,"12.5","Chardonnay",8.83,0.0974,90.6570841889117
6,19,"12.5","Chardonnay",9.03,0.098,92.1428571428571
6,19,"12.5","Chardonnay",9.34,0.102,91.5686274509804
6,19,"12.5","Chardonnay",9.28,0.101,91.8811881188119
6,19,"12.7","Gamay_noir",7.95,0.0887,89.6279594137542
6,19,"12.7","Gamay_noir",8.17,0.0904,90.3761061946903
6,19,"12.7","Gamay_noir",7.96,0.0912,87.280701754386
6,19,"12.7","Gamay_noir",8.21,0.0922,89.0455531453362
6,19,"13.3","Pinot_gris",13.2,0.16,82.5
6,19,"13.3","Pinot_gris",13.3,0.162,82.0987654320988
6,19,"13.3","Pinot_gris",13.4,0.162,82.7160493827161
6,19,"13.3","Pinot_gris",13.5,0.162,83.3333333333333
6,19,"13.3","Pinot_gris",13.7,0.163,84.0490797546012
6,19,"13.3","Pinot_gris",13.7,0.164,83.5365853658537
6,19,"13.5","Pinot_meunier",13.3,0.158,84.1772151898734
6,19,"13.5","Pinot_meunier",13.3,0.158,84.1772151898734
6,19,"13.5","Pinot_meunier",13.3,0.158,84.1772151898734
6,19,"13.5","Pinot_meunier",13.2,0.162,81.4814814814815
6,19,"13.5","Pinot_meunier",13,0.161,80.7453416149068
6,19,"13.8","Pinot_noir",7.92,0.113,70.0884955752212
6,19,"13.8","Pinot_noir",8.6,0.115,74.7826086956522
6,19,"13.8","Pinot_noir",8.76,0.115,76.1739130434783
6,19,"13.8","Pinot_noir",9.29,0.106,87.6415094339623
6,19,"13.8","Pinot_noir",9.26,0.106,87.3584905660377
6,19,"13.8","Pinot_noir",9.24,0.105,88
6,19,"13.9","Cabernet_franc",20.1,0.392,51.2755102040816
6,19,"13.9","Cabernet_franc",20,0.398,50.251256281407
6,19,"13.9","Cabernet_franc",20.1,0.403,49.8759305210918
6,19,"13.9","Cabernet_franc",16.8,0.262,64.1221374045802
6,19,"13.9","Cabernet_franc",16.6,0.261,63.6015325670498
6,19,"14.1","Cabernet_sauvignon",17.4,0.289,60.2076124567474
6,19,"14.1","Cabernet_sauvignon",17.5,0.291,60.1374570446735
6,19,"14.1","Cabernet_sauvignon",17.5,0.294,59.5238095238095
6,19,"14.1","Cabernet_sauvignon",17.6,0.296,59.4594594594595
6,19,"14.3","Carmenere",12.8,0.24,53.3333333333333
6,19,"14.3","Carmenere",13.1,0.244,53.6885245901639
6,19,"14.3","Carmenere",13.1,0.245,53.469387755102
6,19,"14.3","Carmenere",13.4,0.246,54.4715447154472
6,19,"14.3","Carmenere",13.4,0.247,54.251012145749
6,19,"15.3","Merlot",13.4,0.263,50.9505703422053
6,19,"15.3","Merlot",13.3,0.267,49.812734082397
6,19,"15.3","Merlot",13.4,0.273,49.0842490842491
6,19,"15.3","Merlot",13.3,0.275,48.3636363636364
6,19,"16.1","Sauvignon_blanc",18.5,0.277,66.7870036101083
6,19,"16.1","Sauvignon_blanc",18.6,0.279,66.6666666666667
6,19,"16.1","Sauvignon_blanc",18.5,0.28,66.0714285714286
6,19,"16.1","Sauvignon_blanc",18.5,0.279,66.3082437275986
6,19,"17.2","UngniBlanc_Trebbiano",12.4,0.166,74.6987951807229
6,19,"17.2","UngniBlanc_Trebbiano",12.5,0.169,73.9644970414201
6,19,"17.2","UngniBlanc_Trebbiano",12.2,0.169,72.189349112426
6,19,"17.2","UngniBlanc_Trebbiano",12.4,0.168,73.8095238095238
6,19,"17.9","Carignane",11.1,0.196,56.6326530612245
6,19,"17.9","Carignane",10.9,0.197,55.3299492385787
6,19,"17.9","Carignane",11,0.199,55.2763819095477
6,19,"17.9","Carignane",11,0.199,55.2763819095477
6,19,"18.5","Durif",13.1,0.186,70.4301075268817
6,19,"18.5","Durif",13.2,0.187,70.5882352941176
6,19,"18.5","Durif",13.3,0.187,71.1229946524064
6,19,"18.5","Durif",13.3,0.187,71.1229946524064
6,19,"18.7","Marsanne",12.8,0.138,92.7536231884058
6,19,"18.7","Marsanne",12.6,0.139,90.6474820143885
6,19,"18.7","Marsanne",12.9,0.141,91.4893617021277
6,19,"18.7","Marsanne",12.5,0.141,88.6524822695036
6,19,"18.7","Marsanne",12.5,0.141,88.6524822695036
6,19,"19.9","Syrah",7,0.102,68.6274509803922
6,19,"19.9","Syrah",7.26,0.104,69.8076923076923
6,19,"19.9","Syrah",7.2,0.106,67.9245283018868
6,19,"19.9","Syrah",7.07,0.106,66.6981132075472
6,19,"19.9","Syrah",7.21,0.107,67.3831775700935
6,19,"20.2","Valdepenas",12.1,0.138,87.6811594202898
6,19,"20.2","Valdepenas",12.3,0.139,88.4892086330935
6,19,"20.2","Valdepenas",12.3,0.14,87.8571428571428
6,19,"20.2","Valdepenas",12.5,0.147,85.0340136054422
6,19,"20.2","Valdepenas",12.6,0.146,86.3013698630137
6,19,"20.2","Valdepenas",12.8,0.147,87.0748299319728
6,19,"20.5","Gewurtztraminer",17.8,0.312,57.0512820512821
6,19,"20.5","Gewurtztraminer",18,0.315,57.1428571428571
6,19,"20.5","Gewurtztraminer",18,0.317,56.782334384858
6,19,"20.5","Gewurtztraminer",18.1,0.319,56.7398119122257
6,19,"20.5","Gewurtztraminer",18,0.327,55.045871559633
6,19,"20.5","Gewurtztraminer",17.9,0.325,55.0769230769231
6,19,"20.5","Gewurtztraminer",17.9,0.326,54.9079754601227
6,19,"22.7","Furmint",13,0.136,95.5882352941176
6,19,"22.7","Furmint",12.9,0.138,93.4782608695652
6,19,"22.7","Furmint",13,0.139,93.5251798561151
6,19,"23.7","Szagos_feher",12.6,0.198,63.6363636363636
6,19,"23.7","Szagos_feher",12.9,0.203,63.5467980295566
6,19,"23.7","Szagos_feher",12.9,0.203,63.5467980295566
6,19,"23.7","Szagos_feher",13,0.204,63.7254901960784
6,19,"23.7","Szagos_feher",12.8,0.213,60.093896713615
6,19,"23.7","Szagos_feher",13.2,0.213,61.9718309859155
6,19,"24.1","Barbera",15.8,0.252,62.6984126984127
6,19,"24.1","Barbera",16,0.254,62.992125984252
6,19,"24.1","Barbera",16.2,0.256,63.28125
6,19,"24.1","Barbera",16.4,0.257,63.8132295719844
6,19,"24.1","Barbera",16.6,0.257,64.591439688716
6,19,"24.1","Barbera",16.8,0.256,65.625
6,19,"24.1","Barbera",16.7,0.255,65.4901960784314
6,19,"24.1","Barbera",17,0.256,66.40625
6,19,"24.1","Barbera",16.8,0.256,65.625
6,19,"24.1","Barbera",17.3,0.258,67.0542635658915
6,19,"24.1","Barbera",17.2,0.258,66.6666666666667
6,19,"24.9","Dolcetto",15.3,0.196,78.0612244897959
6,19,"24.9","Dolcetto",15.2,0.196,77.5510204081633
6,19,"24.9","Dolcetto",15.5,0.2,77.5
6,19,"24.9","Dolcetto",15.5,0.2,77.5
6,19,"24.9","Dolcetto",15.7,0.198,79.2929292929293
6,19,"25.9","Nebbiolo",13.3,0.306,43.4640522875817
6,19,"25.9","Nebbiolo",14,0.309,45.3074433656958
6,19,"25.9","Nebbiolo",14.3,0.312,45.8333333333333
6,19,"25.9","Nebbiolo",14.4,0.312,46.1538461538462
6,19,"25.9","Nebbiolo",14.4,0.313,46.0063897763578
6,19,"25.9","Nebbiolo",14.6,0.313,46.6453674121406
6,19,"25.9","Nebbiolo",14.7,0.313,46.9648562300319
6,19,"25.9","Nebbiolo",14.7,0.313,46.9648562300319
6,19,"26.5","Sangiovese",13,0.23,56.5217391304348
6,19,"26.5","Sangiovese",13.3,0.233,57.0815450643777
6,19,"26.5","Sangiovese",13.4,0.235,57.0212765957447
6,19,"26.5","Sangiovese",13.5,0.236,57.2033898305085
6,19,"26.5","Sangiovese",13.7,0.236,58.0508474576271
6,19,"26.5","Sangiovese",13.8,0.237,58.2278481012658
6,19,"26.5","Sangiovese",13.7,0.238,57.563025210084
6,19,"26.5","Sangiovese",13.7,0.239,57.3221757322176
6,19,"26.5","Sangiovese",13.9,0.239,58.1589958158996
6,19,"26.5","Sangiovese",14.2,0.217,65.4377880184332
6,19,"26.5","Sangiovese",14.2,0.217,65.4377880184332
6,19,"26.5","Sangiovese",14.2,0.217,65.4377880184332
6,19,"32.3","Zinfandel_Primitivo",13.3,0.212,62.7358490566038
6,19,"32.3","Zinfandel_Primitivo",13.6,0.216,62.962962962963
6,19,"32.3","Zinfandel_Primitivo",13.7,0.218,62.8440366972477
6,19,"32.3","Zinfandel_Primitivo",13.7,0.219,62.5570776255708
6,19,"32.3","Zinfandel_Primitivo",14,0.221,63.3484162895928
6,19,"32.3","Zinfandel_Primitivo",14,0.222,63.0630630630631
6,19,"32.3","Zinfandel_Primitivo",14.1,0.223,63.2286995515695
6,19,"32.3","Zinfandel_Primitivo",14.1,0.222,63.5135135135135
6,19,"32.3","Zinfandel_Primitivo",14.3,0.223,64.1255605381166
6,19,"32.3","Zinfandel_Primitivo",13.9,0.226,61.5044247787611
6,19,"32.3","Zinfandel_Primitivo",14.1,0.226,62.3893805309734
6,19,"32.3","Zinfandel_Primitivo",14.1,0.226,62.3893805309734
6,19,"32.3","Zinfandel_Primitivo",14.1,0.226,62.3893805309734
6,19,"34.5","Morrastel",13,0.196,66.3265306122449
6,19,"34.5","Morrastel",13.3,0.198,67.1717171717172
6,19,"34.5","Morrastel",13.3,0.202,65.8415841584158
6,19,"34.5","Morrastel",13.3,0.201,66.1691542288557
6,19,"34.7","Palomino",15,0.224,66.9642857142857
6,19,"34.7","Palomino",14.9,0.225,66.2222222222222
6,19,"34.7","Palomino",15,0.224,66.9642857142857
6,19,"34.7","Palomino",14.8,0.224,66.0714285714286
6,19,"38.7","Verdelho",13,0.184,70.6521739130435
6,19,"38.7","Verdelho",13.1,0.202,64.8514851485148
6,19,"38.7","Verdelho",13.2,0.206,64.0776699029126
6,19,"38.7","Verdelho",13.2,0.206,64.0776699029126
6,19,"38.7","Verdelho",13,0.204,63.7254901960784
6,19,"42.7","Early_Muscat",9.42,0.102,92.3529411764706
6,19,"42.7","Early_Muscat",9.46,0.102,92.7450980392157
6,19,"42.7","Early_Muscat",9.5,0.103,92.2330097087379
6,19,"42.7","Early_Muscat",9.73,0.103,94.4660194174757
6,19,"42.7","Early_Muscat",9.96,0.108,92.2222222222222
6,19,"42.7","Early_Muscat",9.95,0.108,92.1296296296296
6,19,"44.1","Ruby_Seedless",16.6,0.317,52.3659305993691
6,19,"44.1","Ruby_Seedless",16.7,0.317,52.6813880126183
6,19,"44.1","Ruby_Seedless",16.6,0.32,51.875
8,4,"12.3","Auxerrois",18.5,0.212,87.2641509433962
8,4,"12.3","Auxerrois",18.6,0.227,81.9383259911894
8,4,"12.3","Auxerrois",18.6,0.236,78.8135593220339
8,4,"12.3","Auxerrois",18.8,0.242,77.6859504132231
8,4,"12.3","Auxerrois",18.7,0.251,74.5019920318725
8,4,"12.3","Auxerrois",18.6,0.263,70.722433460076
8,4,"12.3","Auxerrois",18.8,0.263,71.4828897338403
8,4,"12.3","Auxerrois",18.7,0.265,70.5660377358491
8,4,"12.3","Auxerrois",18.8,0.269,69.8884758364312
8,4,"12.3","Auxerrois",18.5,0.272,68.0147058823529
8,4,"12.3","Auxerrois",18.7,0.272,68.75
8,4,"12.3","Auxerrois",18.6,0.275,67.6363636363636
8,4,"12.5","Chardonnay",12.3,0.11,111.818181818182
8,4,"12.5","Chardonnay",12.3,0.116,106.034482758621
8,4,"12.5","Chardonnay",12.4,0.121,102.479338842975
8,4,"12.5","Chardonnay",12.3,0.124,99.1935483870968
8,4,"12.5","Chardonnay",12.2,0.127,96.0629921259843
8,4,"12.5","Chardonnay",12.4,0.132,93.9393939393939
8,4,"12.5","Chardonnay",12.4,0.136,91.1764705882353
8,4,"12.5","Chardonnay",12.2,0.14,87.1428571428571
8,4,"12.5","Chardonnay",12.3,0.143,86.013986013986
8,4,"12.5","Chardonnay",12.3,0.159,77.3584905660377
8,4,"12.5","Chardonnay",12.4,0.161,77.0186335403727
8,4,"12.7","Gamay_noir",18.2,0.181,100.552486187845
8,4,"12.7","Gamay_noir",18,0.188,95.7446808510638
8,4,"12.7","Gamay_noir",18.2,0.195,93.3333333333333
8,4,"12.7","Gamay_noir",18.1,0.203,89.1625615763547
8,4,"12.7","Gamay_noir",18,0.208,86.5384615384615
8,4,"12.7","Gamay_noir",18.2,0.212,85.8490566037736
8,4,"12.7","Gamay_noir",18.2,0.213,85.4460093896714
8,4,"12.7","Gamay_noir",18.1,0.216,83.7962962962963
8,4,"12.7","Gamay_noir",18.2,0.217,83.8709677419355
8,4,"12.7","Gamay_noir",18.2,0.225,80.8888888888889
8,4,"12.7","Gamay_noir",18.2,0.227,80.1762114537445
8,4,"12.7","Gamay_noir",18.2,0.229,79.4759825327511
8,4,"13.3","Pinot_gris",22.8,0.0395,577.215189873418
8,4,"13.3","Pinot_gris",22.6,0.0712,317.415730337079
8,4,"13.3","Pinot_gris",22.6,0.0971,232.749742533471
8,4,"13.3","Pinot_gris",21.8,0.119,183.193277310924
8,4,"13.3","Pinot_gris",26.4,0.215,122.790697674419
8,4,"13.3","Pinot_gris",19.4,0.0366,530.054644808743
8,4,"13.3","Pinot_gris",22.4,0.722,31.0249307479224
8,4,"13.3","Pinot_gris",22.7,0.657,34.5509893455099
8,4,"13.3","Pinot_gris",23.1,0.59,39.1525423728814
8,4,"13.3","Pinot_gris",20.5,0.51,40.1960784313725
8,4,"13.3","Pinot_gris",20.4,0.485,42.0618556701031
8,4,"13.3","Pinot_gris",20.4,0.461,44.2516268980477
8,4,"13.5","Pinot_meunier",20.2,0.211,95.7345971563981
8,4,"13.5","Pinot_meunier",19.9,0.239,83.2635983263598
8,4,"13.5","Pinot_meunier",19.6,0.258,75.968992248062
8,4,"13.5","Pinot_meunier",19.1,0.276,69.2028985507246
8,4,"13.5","Pinot_meunier",19,0.295,64.406779661017
8,4,"13.5","Pinot_meunier",18.5,0.317,58.3596214511041
8,4,"13.5","Pinot_meunier",18.3,0.335,54.6268656716418
8,4,"13.5","Pinot_meunier",18.2,0.338,53.8461538461538
8,4,"13.5","Pinot_meunier",17.9,0.344,52.0348837209302
8,4,"13.5","Pinot_meunier",19.4,0.25,77.6
8,4,"13.5","Pinot_meunier",19.1,0.248,77.0161290322581
8,4,"13.8","Pinot_noir",17.5,0.129,135.658914728682
8,4,"13.8","Pinot_noir",17.4,0.152,114.473684210526
8,4,"13.8","Pinot_noir",17.6,0.169,104.14201183432
8,4,"13.8","Pinot_noir",17.5,0.178,98.314606741573
